area_sqft,bedrooms,bathrooms,floors,age_years,location_score,price
2764,1,3,1,18,2.19,15493647
2523,5,4,3,48,9.77,17329339
4782,1,4,3,15,2.11,25998602
1794,3,1,3,18,4.12,12052903
1152,2,2,3,36,1.61,6306246
751,3,1,2,21,7.62,6521698
2624,1,1,2,18,6.37,15140759
2058,5,4,2,3,5.8,15716233
4608,4,4,2,4,8.7,28977569
3653,4,2,1,4,6.16,24106944
4436,5,4,3,24,9.6,28520933
4995,1,1,3,23,6.61,28117770
3638,5,1,1,0,4.19,21404328
2888,1,2,1,49,1.33,13542812
2082,3,4,2,27,7.53,15065674
3820,2,4,2,46,4.36,20846701
2079,1,1,3,20,6.39,12928427
3432,4,1,1,18,8.89,21273999
3873,4,4,3,22,1.07,21912896
3518,2,3,1,13,7.84,21608312
4057,1,1,2,5,4.92,23072520
4316,2,1,3,31,2.12,22528680
3137,3,1,3,49,6.24,18473886
2681,2,2,1,31,5.79,15702072
4539,3,4,3,7,8.58,29128437
4236,4,4,2,36,5.69,24261778
4728,3,4,3,21,8.45,27896421
1719,1,1,1,7,5.9,11621579
4450,1,4,3,37,5.02,24454433
1630,1,4,2,9,4.34,10528995
3217,1,4,1,2,2.56,18243888
1746,5,2,1,12,6.26,13470736
1740,3,2,2,38,5.9,11012554
4044,1,1,1,29,9.78,24253503
3144,2,4,1,3,4.71,18806899
4475,2,1,3,44,4.79,23419171
1164,5,1,1,5,2.47,9272462
771,3,1,3,15,6.38,7762351
1802,3,1,2,21,8.63,12474366
4984,3,1,2,26,3.23,26943938
1710,5,1,2,20,1.08,11191008
4070,3,2,2,28,7.22,23841042
2205,3,3,1,0,1.28,13405764
4959,1,2,1,29,4.68,27087766
4301,3,1,3,23,6.51,24722272
3804,1,3,3,12,4.47,22336243
3783,1,3,3,29,3.35,20509132
4862,3,4,1,25,8.19,28155257
898,2,1,3,33,3.71,5787686
1291,4,1,1,19,2.62,7477400
2232,2,2,2,5,4.5,14905698
3084,3,3,1,42,2.18,16675520
3341,3,3,2,48,7.21,19607409
366,2,1,3,8,7.39,5838303
3698,3,4,1,36,1.13,19882260
3050,1,1,3,36,7.25,18111140
769,5,3,3,15,3.69,8014619
2024,3,4,2,3,6.91,15428547
4285,3,4,3,31,7.36,25350848
1931,2,3,1,19,3.5,11843045
1074,1,1,3,28,2.67,5481498
3312,2,1,2,30,8.44,19422791
2803,2,1,2,44,7.65,16692013
1786,3,2,3,16,8.53,14558061
4319,1,2,2,40,4.92,23476306
4527,3,4,3,24,5.11,26004972
1229,3,1,2,44,4.1,7075398
3312,3,2,3,15,5.49,20599623
1805,3,4,3,19,6.82,13543344
3244,5,3,1,41,8.33,19840902
3119,4,3,1,9,2.65,18768013
1484,1,1,3,47,4.65,8758270
588,5,3,1,22,5.15,5848423
2111,4,3,1,32,5.39,13509043
827,4,3,2,42,5.88,7629358
1216,4,4,1,12,8.22,11938092
2008,5,3,2,24,8.98,15320754
3874,1,3,1,49,2.43,18940774
3619,2,4,1,36,7.41,20599398
1706,4,2,3,35,5.31,11897701
1541,2,4,1,23,4.76,10242608
3433,2,2,3,5,2.02,19988223
1098,3,4,3,14,1.58,8650977
1823,2,1,3,33,9.8,12751197
4407,3,3,3,3,6.78,26874843
3188,1,2,1,13,5.07,19243258
2990,1,4,3,3,7.86,19897092
4391,3,2,1,27,1.82,23570811
1541,1,2,1,28,6.47,10079897
990,4,3,2,17,6.95,8900741
827,1,2,2,19,5.07,6970698
1795,3,4,2,47,3.27,11191357
4125,4,1,3,40,9.59,25016132
3193,2,1,1,31,3.71,17656693
1192,2,3,1,7,2.12,8623608
686,2,4,3,42,6.67,7179583
1549,3,4,2,45,6.17,10305035
2828,2,1,2,48,7.79,15346912
4803,1,4,1,12,7.78,28907705
3828,2,2,1,39,6.58,20734757
1197,5,3,1,45,2.87,7392129
1010,5,1,2,42,8.98,8644461
3995,2,3,1,8,3.23,22319781
2986,2,2,2,39,1.85,15975515
4812,5,1,2,45,3.71,26143424
715,2,4,2,46,5.35,5191521
1771,4,4,3,32,2.86,11968100
4480,5,2,3,11,4.0,26176080
4562,3,1,1,36,5.62,25942525
2731,5,3,2,24,3.91,16727575
2815,1,1,1,45,1.8,13472382
1395,4,4,2,24,2.77,9502265
1109,3,1,1,15,8.15,9353602
3344,2,1,1,15,9.59,21535308
1292,1,4,3,38,2.34,7205008
1581,1,4,3,34,7.13,10971902
4670,4,3,3,22,9.15,28898607
2073,3,1,3,7,3.69,14531903
3861,1,4,2,45,8.47,22008286
4116,3,2,1,2,9.14,25814204
2056,3,4,1,23,3.7,12656228
2673,1,3,2,42,1.51,13794911
2876,3,3,2,21,9.25,19088948
1191,4,2,1,13,3.97,8696878
4484,1,3,3,21,1.12,23719283
1007,4,1,3,33,5.27,8133614
2697,4,3,3,35,2.04,15058521
4782,3,2,2,30,9.12,28206942
2434,3,3,1,20,2.39,14407967
2654,1,2,2,4,3.74,16064793
4835,2,3,1,18,8.11,28529841
1276,1,4,3,41,8.26,9259088
1034,4,2,3,20,9.11,9839881
2768,3,3,3,1,5.48,18029501
2840,4,1,1,2,9.88,18934054
932,5,2,3,46,5.65,6876197
4568,5,2,1,29,8.12,27538383
4399,4,3,2,33,4.26,24981780
3201,2,4,3,24,9.47,20287199
1963,2,4,2,34,7.17,12329986
2315,1,3,2,28,1.69,12562968
3481,1,3,1,11,1.98,19460899
4363,1,1,2,22,9.02,25229728
2930,3,3,1,27,8.29,18469854
4172,2,2,1,45,3.97,22236622
1354,4,3,2,16,5.69,11685916
680,5,1,1,15,8.67,8172634
3382,2,3,1,48,1.93,17411434
2691,2,3,1,8,2.24,15782354
1892,2,2,2,2,7.44,14681878
4561,1,4,1,21,1.74,23635044
3047,3,3,3,30,4.17,17862780
2689,4,1,2,13,3.27,15978795
3853,1,3,2,2,7.84,23968685
3327,3,3,1,37,1.02,17782845
1507,2,2,2,22,2.04,9041125
4153,3,4,3,20,1.89,22789728
844,1,4,2,23,3.86,6968837
3381,2,4,2,31,3.09,19046260
3963,1,3,2,44,3.05,20654207
2539,4,2,1,4,4.33,15875752
2667,2,2,3,32,2.93,15104130
4073,3,3,3,43,1.96,21122832
2927,1,2,3,46,6.25,15989270
4231,5,4,2,18,9.57,26721191
2774,3,2,3,33,6.46,17345491
3430,3,3,1,2,7.81,22553950
3807,2,3,2,38,9.75,23042580
396,3,1,1,27,2.38,2254769
4158,1,1,2,10,5.14,24184546
3008,5,2,1,9,6.24,20060959
3636,4,2,2,39,3.9,19913807
756,5,3,1,1,6.52,9768623
4668,1,1,3,45,6.61,24693183
3287,2,1,2,44,8.58,19312683
4388,1,4,2,38,8.49,25389004
4184,3,4,1,26,2.28,23000041
1331,2,3,1,8,2.52,8416866
507,4,3,1,38,3.0,3500202
2237,4,3,2,0,3.35,15078907
1446,1,3,1,32,6.08,9173815
4599,3,1,3,37,3.95,24940739
2864,4,3,1,32,9.58,19065366
742,5,3,1,47,2.06,5597745
1132,2,1,1,2,3.22,8947982
1761,5,4,3,31,8.81,14054525
3816,4,3,1,12,6.26,24179609
1459,4,4,1,20,5.93,11421227
686,1,1,2,3,6.35,7099026
2341,1,4,2,16,3.27,14966548
2853,2,1,1,41,7.85,16330284
2018,1,3,2,3,5.47,13053040
4350,3,4,1,19,1.38,23585786
3709,2,3,1,11,2.59,20973731
989,3,2,3,25,8.35,9599066
1469,1,2,1,44,4.11,7569524
1252,2,4,2,35,7.96,9814814
4890,4,1,2,15,6.97,28077684
3796,5,4,2,6,3.71,23120562
4217,4,1,2,32,2.14,23210542
2784,3,2,1,47,8.26,16896996
2154,4,1,3,1,6.79,15310309
3739,4,2,3,32,3.71,20145621
3531,5,4,1,13,5.71,22054207
2897,5,3,2,19,6.51,19028761
4283,4,3,3,36,1.02,22774860
2491,5,3,3,26,7.03,16355883
2935,4,1,1,46,6.9,17279778
956,2,3,2,41,1.74,4529514
4112,4,1,3,20,8.09,25205672
3640,1,3,1,1,8.43,22994772
4211,5,1,3,42,3.61,23379244
2096,5,1,3,15,2.46,13915663
4663,3,2,2,18,7.18,26219612
2062,3,2,2,3,2.11,13437306
4772,1,4,3,9,8.72,29477399
3585,5,2,2,21,5.32,22046115
1885,5,1,3,11,9.19,14930378
3863,3,2,3,1,6.78,24774907
2740,3,2,3,1,3.57,17047789
4884,4,2,1,40,5.21,26211803
3400,5,1,2,43,5.76,19644811
3544,5,1,2,33,8.34,21847083
1340,4,4,3,17,8.76,12740317
3427,5,2,2,15,7.15,21604240
2573,1,2,3,18,3.65,15143020
3929,3,1,2,46,5.76,20975526
2414,3,4,2,24,2.18,14909898
1977,3,4,3,29,3.07,12606354
3394,2,1,2,47,3.73,16576715
1298,1,2,3,5,1.65,9145627
2584,1,4,1,26,8.96,17035253
1889,4,4,3,14,2.1,12579517
1461,2,2,2,30,7.27,11410610
2820,5,4,1,43,5.55,16302379
4155,1,2,1,21,8.49,24687908
4948,2,4,3,11,7.67,29430230
994,2,4,1,9,7.84,9248765
4712,1,1,3,20,4.77,26589965
4098,4,4,2,46,8.51,23955721
3983,2,2,3,30,1.85,20809225
2271,3,4,1,35,5.0,14103562
1803,2,1,3,9,9.95,14893162
3549,5,4,3,18,9.53,23746295
4518,1,3,2,22,1.74,24291095
3542,5,2,3,45,6.16,21616342
2168,4,3,2,9,3.84,15412440
1971,3,1,1,48,7.56,12848655
1382,1,3,1,26,7.62,10827331
2028,2,4,3,42,1.0,11281470
4151,3,2,3,49,8.61,23335140
2442,2,3,1,1,3.01,15418719
1448,4,4,1,10,9.69,13483435
553,1,3,1,7,9.15,7913694
4402,4,4,3,18,2.72,24712322
3842,4,4,1,15,6.73,24091998
3075,4,3,3,3,3.67,19954982
4937,4,1,1,13,1.93,26998272
3633,2,2,1,21,8.87,21781614
4484,5,1,3,16,2.63,25026553
3579,2,3,2,42,4.79,19913147
4608,3,4,3,25,9.32,28241988
3181,4,3,2,34,1.68,16761921
565,3,4,3,35,5.96,6276001
2640,2,4,2,44,6.15,15110983
3448,4,1,2,48,7.87,19680735
3659,2,1,2,29,8.44,21260464
1304,4,3,3,20,4.82,9457797
2394,2,2,3,19,7.69,14977406
3571,1,1,3,41,9.19,20251646
4822,5,4,2,25,8.98,29626273
509,5,3,2,11,5.52,7211409
1187,4,3,3,7,6.46,10754516
453,1,2,3,34,7.06,4876208
3893,3,3,1,28,8.37,23588922
714,1,1,1,41,5.57,4572828
3724,4,4,1,6,2.01,21407534
1584,1,3,1,9,4.47,10940620
3448,3,3,1,38,7.48,21042867
1068,4,4,3,49,6.61,8055523
1282,5,3,2,19,7.78,11514945
3502,1,3,2,27,5.5,19579286
4974,5,2,3,13,2.57,28317247
3826,5,1,3,11,2.04,23299996
3087,2,3,3,7,5.33,19661310
2510,3,1,1,6,2.85,15334943
1338,1,2,1,4,9.84,11993481
4232,5,1,1,0,2.79,24700586
841,5,2,3,46,6.1,7048626
658,3,1,3,8,1.02,4691793
1149,5,1,2,43,3.28,7407454
4822,5,3,3,17,3.33,27600254
2844,5,1,1,42,7.64,17462773
4881,5,3,2,41,5.46,27556042
2131,2,3,3,9,1.11,13076198
1772,2,1,2,49,4.41,9979922
1736,4,3,2,0,6.8,13865195
629,1,1,3,19,6.73,6542721
4654,3,4,1,42,1.48,23715162
4538,4,3,1,28,9.36,26677317
4308,2,4,2,1,3.22,24716325
1688,2,4,3,25,9.02,13150914
4485,2,3,3,10,2.92,24380668
1019,4,2,1,24,6.11,8638671
3535,2,2,3,33,4.65,19923446
4876,4,4,3,40,6.23,28233447
2431,2,4,2,0,5.48,16724628
1400,5,1,3,30,1.02,7897578
972,5,4,3,37,4.16,8074784
816,1,3,3,21,1.1,5335250
2832,2,2,1,1,7.15,18829441
3970,1,2,1,46,8.68,22901336
1081,4,2,2,0,4.46,9237516
3823,1,3,1,23,5.72,21653341
3858,2,1,1,49,1.59,18914947
2686,4,3,1,35,4.47,15687416
1889,4,3,1,44,2.25,9625106
1801,5,2,2,35,1.58,11014638
4094,4,3,3,46,2.55,20887292
4618,4,4,3,33,8.84,28072460
3380,1,3,3,8,9.84,21645776
1376,4,2,2,11,8.91,11789069
1400,3,2,1,45,9.73,10903248
802,5,3,2,19,7.58,9616568
1639,5,4,2,3,2.44,12280766
4185,4,4,2,14,6.07,25320255
923,1,2,3,3,7.58,9063680
2186,5,4,1,4,5.62,16559613
3650,5,4,3,9,5.99,24034592
1350,3,1,2,43,6.28,9263708
4072,4,1,2,43,5.2,23081342
4216,5,4,3,39,3.62,23594086
4318,5,4,3,35,6.73,26130084
1629,5,1,3,34,1.48,9047742
4414,5,1,1,0,2.54,25184893
3667,1,1,3,17,9.33,22470622
4251,2,2,1,30,5.4,24142437
2797,3,2,1,45,8.4,16940584
1873,1,1,3,48,7.54,11907170
2934,3,1,2,5,3.89,17589022
3068,5,1,2,5,8.23,21255929
1511,3,2,1,41,1.82,8452552
1075,4,2,1,18,8.87,9169571
1460,4,4,1,31,7.13,11752573
2683,2,3,2,41,9.34,16832106
2954,2,4,1,29,9.06,18377882
3840,3,3,1,25,4.42,21429013
4997,1,3,2,2,8.71,29789895
4935,1,3,3,32,6.07,26934670
1395,5,4,2,49,2.41,8147393
323,1,2,3,30,8.47,5029738
3856,2,2,3,46,9.17,22813022
1379,1,2,1,19,1.76,8577450
4618,5,2,1,3,9.37,30038487
478,4,4,3,31,6.41,7461397
3147,1,1,1,17,1.23,16682481
2260,1,3,3,9,5.88,14977361
1773,2,2,1,21,8.17,13092467
1512,3,2,2,16,5.8,10608300
1109,4,4,3,41,7.37,9278810
719,3,3,3,3,8.92,9662655
3959,5,2,1,36,8.83,23609233
4116,5,1,2,6,2.61,24316481
1578,3,2,1,7,4.84,11660817
2823,2,3,2,0,2.0,16728735
1740,2,1,1,7,6.36,12546645
1640,2,4,3,18,9.59,13376890
2521,4,1,2,16,2.64,14189147
2692,5,3,2,40,4.63,16760955
1661,5,3,1,47,9.59,12506895
891,5,1,2,8,7.75,9798293
826,4,2,1,15,1.64,6611127
2803,5,3,2,44,4.86,15750471
1592,3,1,1,36,9.89,11799023
1954,1,3,1,26,5.08,11693877
487,4,2,1,1,6.66,7997586
3058,1,2,3,35,7.31,18089005
828,3,1,2,11,6.98,8208742
733,2,4,3,49,5.67,5626657
3812,2,4,3,34,2.2,21373530
2104,2,2,3,30,7.38,13563058
602,4,4,3,18,9.4,8310122
4482,2,2,2,25,9.48,26341495
737,4,4,2,35,6.34,6956290
2888,4,2,3,3,5.43,18992263
1132,1,3,2,47,4.01,6956973
1096,2,1,2,42,1.93,5340794
859,5,1,1,30,8.95,9463427
3888,2,4,2,12,2.23,22088643
1061,2,1,3,42,3.59,5669533
3874,2,4,2,38,7.66,21773813
4085,5,2,3,45,7.34,23969670
2814,5,3,2,3,7.13,19336000
984,4,1,3,39,7.68,7951116
4533,5,3,2,43,5.88,25462086
877,4,1,2,12,2.39,6640727
527,1,2,2,40,9.99,6254501
2628,4,1,3,8,9.03,18933550
3031,2,1,1,1,4.88,18457549
1127,3,2,3,34,5.77,8605481
730,3,4,2,11,4.54,6916117
1363,2,4,3,16,6.74,10893140
2009,4,2,2,3,7.58,15419134
1534,2,4,2,13,3.08,10464381
601,5,1,1,20,4.9,6690763
1720,4,3,2,40,6.76,11940895
4928,2,2,2,7,9.89,29024313
1068,5,1,2,32,3.92,7517485
1704,5,2,1,44,7.71,12749167
743,4,3,3,27,4.12,6450808
3404,1,1,1,2,1.83,18692580
4655,1,1,3,13,7.93,26173472
3605,5,3,2,18,6.84,22232170
1838,1,3,3,5,5.63,12681545
4230,5,4,3,35,7.08,26442890
1631,1,1,3,19,8.91,12216248
369,5,3,3,0,7.81,7931791
3735,5,3,2,9,8.72,24447672
780,5,1,1,12,3.61,6438691
4394,5,4,3,11,8.2,28480685
3796,3,2,2,10,4.24,21401410
3093,1,4,2,35,1.19,16018795
3192,5,3,2,16,1.39,17544643
1498,2,2,2,46,7.57,9723069
2672,4,2,3,28,3.45,14727843
2192,2,4,1,2,3.77,14015039
2183,2,2,2,28,6.6,14404164
1097,3,3,1,9,7.67,9516928
317,1,1,1,45,6.03,2594596
343,3,1,1,18,7.36,5946910
454,1,1,2,3,9.47,8291000
3748,5,4,2,45,8.69,23181788
4380,3,1,2,37,3.17,22980436
1725,4,1,1,11,9.16,13630628
4620,1,1,2,30,3.68,24020290
4612,3,2,2,1,6.95,27774794
3939,4,2,1,48,8.87,24573087
4426,2,2,2,0,6.61,27049249
2192,5,3,3,16,8.26,16810366
1197,5,3,3,24,9.35,11754732
3724,2,3,3,4,9.7,24505182
4840,3,1,3,47,4.7,25843699
1558,2,2,1,13,9.93,13578191
2315,4,3,2,9,3.45,15176677
2002,1,4,3,20,5.16,13013907
1173,3,2,3,24,7.85,9532823
865,1,1,2,34,9.73,7886166
2318,2,2,1,2,1.48,13430614
2185,5,1,3,17,9.51,16442752
2423,1,3,2,49,9.99,14881288
4942,1,1,2,35,9.19,27968010
2614,5,1,3,38,1.98,14282895
4712,1,4,3,32,8.57,26802873
4183,1,2,2,47,6.76,23400209
3492,5,1,2,16,1.09,18869970
2159,5,4,3,39,9.86,15647418
324,2,4,3,5,2.35,4849164
3803,2,4,3,33,4.57,22043003
4555,1,3,3,25,1.27,23868431
1437,3,3,1,41,3.79,8739522
1489,2,1,2,30,6.11,9332801
4396,2,2,3,48,9.38,24937163
3457,3,3,2,27,9.91,21352617
2667,3,3,3,35,4.81,15872604
4777,5,1,1,12,4.85,27815098
2041,2,1,2,20,2.44,11974838
3988,4,3,1,25,5.49,22451151
4046,4,1,2,30,9.46,25023399
1197,1,4,1,15,2.49,8625398
4323,2,1,3,30,3.4,23036585
1016,4,4,3,12,9.02,11825981
4267,2,3,1,29,6.64,24164810
4321,2,2,3,31,3.97,22818750
3515,4,4,1,4,8.31,23274150
690,2,2,1,11,1.98,5191519
4184,3,3,2,38,8.73,25340269
1999,1,1,1,40,5.66,10910397
3337,5,4,2,36,7.81,21306883
532,4,4,1,3,5.67,6567315
2226,5,3,2,41,3.22,12994549
3431,1,3,2,47,6.77,19023068
3606,3,1,3,42,2.39,18683441
3024,3,2,2,28,3.07,16265534
533,3,4,2,40,5.94,5268570
1691,3,2,1,4,4.51,12023976
3192,4,4,2,10,7.71,21875684
1555,4,4,3,29,6.25,11392211
2838,2,1,1,8,4.43,16502230
3990,2,4,2,48,3.94,22457972
1189,1,4,1,27,9.22,8968856
4987,2,3,1,21,1.36,25897270
1045,1,1,1,10,7.22,8234382
2019,1,3,1,20,4.53,11616672
727,1,4,1,5,4.4,6848947
1031,3,1,2,25,6.87,9098507
1099,5,4,1,15,8.65,11675566
4597,5,1,1,13,7.52,27979234
1135,4,2,3,34,7.03,9932102
434,1,2,3,41,5.47,3838627
2838,3,1,1,35,5.22,16279024
4018,2,4,2,21,5.15,23421265
340,2,1,3,1,2.31,4958645
3667,4,4,3,12,6.04,22899161
2715,4,2,1,10,3.84,17460069
2340,1,4,2,11,6.56,16463459
4639,1,3,2,32,5.81,25775779
3249,2,2,3,21,9.46,21334050
4561,2,3,3,8,4.91,25929051
3766,2,2,3,43,6.98,21706968
3388,2,2,3,6,6.34,21409109
1415,5,3,3,16,7.16,12318029
4878,1,1,1,9,3.4,26886271
2890,1,4,1,37,3.32,15760568
3873,2,2,1,38,6.04,21364847
3278,3,4,3,45,8.64,20187725
2747,2,2,1,24,7.48,17134084
1530,4,4,3,26,5.4,11455252
2966,3,2,2,29,3.3,16616380
4558,4,1,2,29,7.83,26467149
2894,3,2,1,42,9.34,18375561
3730,4,1,2,33,2.92,20392031
3217,2,2,2,32,8.19,18981078
3252,2,4,2,31,2.55,18211494
2295,3,3,1,41,9.11,14766595
4191,4,2,2,11,6.78,26459807
606,5,2,1,40,2.63,4126920
1662,3,1,3,22,1.33,10755237
2402,3,4,3,28,7.25,16388195
3330,1,1,1,42,6.45,18068637
632,3,4,1,0,6.5,7718347
3052,5,4,2,19,5.34,19841572
542,2,1,3,9,6.53,6439539
2184,4,3,2,18,8.86,15798030
1732,1,4,3,22,9.57,13125551
2850,4,3,2,20,4.1,17477495
602,2,1,2,42,5.39,4702688
4630,3,3,3,34,3.46,25889126
3409,5,4,2,47,4.7,19556143
2486,1,1,3,31,8.16,15880058
4590,5,3,1,9,4.82,26963067
1850,5,1,2,1,4.52,13049801
2092,5,1,3,35,8.65,14463710
946,5,3,3,47,1.01,4256416
4956,2,4,2,5,8.67,30210086
1012,5,4,3,42,2.63,7046634
4808,5,4,2,16,3.47,27614442
837,2,4,2,14,4.25,7107617
534,4,2,1,35,8.93,6764556
2696,2,1,1,23,9.18,18135931
1804,3,1,1,39,6.95,11926236
1674,2,2,2,28,4.95,10312562
4811,4,1,2,49,5.65,26801074
2209,3,1,3,13,6.22,16161656
1215,3,3,1,1,9.59,11993336
4258,1,2,1,47,9.72,24128024
380,5,1,3,21,8.63,7366794
2383,3,1,1,46,6.25,14193805
2988,3,2,1,5,4.52,18236815
1990,4,2,1,8,3.07,12774452
1056,3,3,3,11,5.81,9282767
2970,4,3,1,41,4.11,17522273
4051,5,4,2,38,1.65,21940097
3852,1,4,1,4,5.29,22924911
767,1,3,2,39,6.14,6536620
1794,5,1,1,43,6.5,12402963
1319,5,2,2,0,1.66,9506079
1201,2,3,1,9,5.35,8928817
972,3,4,2,10,6.9,9789138
738,3,2,2,26,9.65,8398771
4522,3,4,1,22,1.23,24733094
2376,4,1,3,19,7.09,15398471
744,2,1,1,4,1.56,5427821
1265,3,4,3,12,2.43,9453183
4090,4,2,3,49,2.56,21085542
763,4,4,3,9,3.96,8145438
2498,1,2,3,48,8.48,15734958
2587,4,3,3,35,8.71,16939436
4065,5,4,3,40,4.37,23720943
3476,4,4,1,49,4.88,19475368
4308,5,2,2,15,2.95,24364378
3804,5,3,2,6,4.89,23347548
1212,1,2,1,31,3.47,7705582
796,1,2,1,24,2.57,4946285
1763,4,4,1,43,2.43,10094832
4553,1,4,3,25,7.98,27267837
4567,1,2,3,35,2.05,23953147
793,3,1,2,27,6.54,6901278
1726,4,1,1,43,2.51,10461810
1992,4,1,2,11,8.54,15466567
2093,4,4,2,25,3.47,14174449
3023,1,4,3,3,1.4,18461295
958,1,3,3,43,5.07,6233470
4762,5,4,2,22,10.0,29470496
849,2,3,3,39,8.32,6864201
942,2,4,3,23,6.13,9099896
4650,2,1,3,30,2.7,23759029
507,3,1,2,29,2.06,3946439
2797,1,2,2,2,8.55,18230983
4490,5,2,2,15,8.09,27577764
2183,5,3,1,33,5.16,14071201
3186,2,3,2,37,4.79,18894382
777,3,2,3,27,7.74,8202604
1061,3,3,2,48,5.82,9001226
489,2,4,1,43,4.64,4304127
1055,2,1,3,40,3.27,6483301
1746,1,2,2,47,2.1,8175567
1963,3,2,2,6,6.35,13817194
2135,5,4,3,7,8.43,16227073
4528,2,3,2,6,7.72,27403943
4450,1,2,1,36,7.27,24316010
4360,5,2,3,6,9.36,27893439
4905,3,4,2,49,4.55,25752997
3912,2,1,3,17,2.23,20958616
1989,2,2,2,47,1.92,10175123
1616,1,2,2,38,9.6,10526756
3486,1,4,3,20,6.3,21908825
4320,3,2,2,33,8.3,26049535
4654,2,2,2,48,5.82,26159340
1445,1,1,3,26,4.59,8719140
4694,2,2,2,7,2.8,25791413
860,3,4,2,33,8.71,9667542
2212,2,1,3,17,1.57,13471256
2164,5,1,1,40,9.1,14576849
596,2,1,1,11,2.85,4437188
2709,4,3,1,21,1.09,16310963
2936,4,4,1,39,1.94,15799663
1761,3,3,1,21,8.95,13809220
4592,3,2,1,7,1.66,25525369
2568,3,1,3,41,4.2,14360907
1294,5,3,3,27,3.25,8832579
307,5,2,3,49,1.33,3008702
2891,2,3,2,46,5.78,15797810
2815,1,1,1,31,9.98,16916589
4715,4,2,1,10,8.68,28821276
1717,4,1,3,20,2.52,10261140
2616,4,1,2,25,8.96,17796307
4232,2,3,2,13,5.07,25293786
1587,2,4,3,14,3.46,11492419
3144,3,2,1,13,6.76,20579709
1418,1,2,2,11,2.95,9617641
852,3,4,1,35,8.92,8275116
960,2,2,2,2,6.62,8484415
1015,5,3,1,43,2.22,5982228
3885,3,2,2,6,6.14,24033837
4061,2,3,1,38,5.59,22860585
2829,2,2,1,45,5.24,15288357
4270,5,3,1,0,4.28,25714733
3707,5,4,3,38,5.27,22328365
1758,5,2,1,24,6.27,12423269
3567,1,3,1,30,7.6,21824963
1154,2,1,2,21,9.26,10173987
3837,5,1,2,9,1.4,22166700
2197,1,1,3,17,6.12,13993140
572,4,2,2,12,7.77,7978261
4387,4,3,1,7,2.04,24095272
1572,4,1,3,8,9.2,13472558
4674,2,2,3,14,3.2,25516028
4319,1,3,3,7,8.5,27751052
1115,1,1,1,32,6.96,7991541
4671,4,1,1,34,6.04,26028639
1222,3,2,2,18,8.82,11034836
4900,4,3,2,29,9.72,29699005
1564,2,2,2,8,9.97,13208971
4024,4,1,3,18,7.15,24765060
3087,4,2,1,46,4.05,17295378
3022,1,2,2,45,8.87,17949153
4523,4,1,1,25,6.89,26929175
2850,5,1,3,0,3.91,17668623
3249,5,3,1,2,9.39,22438047
1973,3,3,1,33,7.73,13259112
4887,2,1,3,24,5.08,27002954
3392,2,1,2,29,5.09,19003621
3138,1,4,1,0,9.96,21154364
1966,2,4,1,17,4.36,13393868
4811,3,3,3,32,1.85,25148039
2495,5,2,1,8,5.85,17200084
1684,1,1,1,6,8.96,12592984
4703,5,1,1,29,6.26,27109137
4254,3,2,3,12,8.14,26833117
3199,1,3,1,16,1.49,15751808
360,4,4,3,12,7.06,6559484
4247,2,3,2,12,1.71,22906305
2590,3,2,1,41,6.01,15174293
772,1,1,3,37,5.48,6109950
1258,5,4,3,36,9.51,12464938
832,1,2,1,9,2.19,6385836
793,4,1,3,13,1.09,6029624
381,3,3,2,42,2.24,2743385
3270,1,4,2,4,2.54,19824145
311,3,1,2,35,3.26,2264978
4844,3,1,2,34,8.34,27953574
1061,5,1,3,45,4.39,8059974
3485,2,1,3,44,8.57,20253412
325,4,1,2,22,3.45,4262510
2106,1,3,2,4,8.74,14855092
4457,2,2,2,43,1.07,22611030
4624,5,4,2,27,9.41,28666224
3959,2,3,2,22,7.71,24051001
1825,3,4,3,41,4.71,11386333
1060,3,1,2,33,6.2,7474105
894,4,2,2,30,9.4,9681644
1355,1,1,1,6,6.24,10684214
2154,1,3,3,6,3.06,13826630
3383,5,3,2,3,6.16,22326248
4216,4,4,3,43,8.84,24212024
3975,1,1,1,31,9.89,24034116
2348,3,1,1,27,6.26,14880267
1758,4,2,2,3,2.4,12633128
1519,2,2,2,38,7.95,10082922
4528,4,1,2,44,9.97,26956099
4481,4,4,2,7,5.26,27255406
1799,1,2,1,13,4.45,9763405
2130,5,1,3,29,5.97,14189237
3695,5,1,2,2,2.48,21864214
1503,1,1,3,1,9.74,12326731
4570,1,3,2,9,8.55,27757206
3110,1,4,2,5,2.02,18121887
3392,5,1,1,6,9.51,22489559
3344,1,1,2,15,9.49,20799821
4973,2,1,2,5,3.85,26920892
3814,2,2,2,15,6.57,22969865
2098,3,1,1,26,2.0,11897102
2875,2,3,3,11,1.76,16615336
444,4,3,1,21,5.52,5688668
4226,3,4,2,14,1.45,23881480
1677,2,1,2,21,8.87,12558532
3446,4,1,2,34,9.35,21880968
2125,2,1,3,47,1.61,10772343
1093,4,3,3,49,1.43,6799211
1901,1,2,2,14,2.99,11929574
4714,4,2,2,22,9.37,29095430
1410,1,1,3,37,7.92,9514711
4353,4,2,1,48,7.09,24789873
4237,4,4,1,1,7.99,26982283
4263,2,3,3,1,2.8,24470452
1082,4,1,3,48,3.31,6446539
1416,2,2,2,18,3.86,9692209
2050,4,1,3,4,6.45,14007289
2876,5,1,3,3,6.47,19639842
4327,3,3,2,27,2.88,23907121
